schema,definitionId,workstationTag,seedIndex,deterministicSeed,observationId,facilitySemanticId,operationSemanticId,batchSemanticId,actualBatchMassGrams,clearanceMicroHours,canonicalResolvedOutputVectorDigest,canonicalReceiptDigest,canonicalRunDigest,currentSourceDigest,gameplaySceneSha256,measurementPortfolioDigest,acceptedPortfolioDigest
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,25,157206,output-clearance-observation:building:8887:workstation:v19:memorial:157206,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157206:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157206:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157206:aggregate,1200,675586,3b3f0a970513c62533315309def85aa4b2e91c9dfa056b1e56468d1bbb35879a,a26653f510b4aca0b5e15df551f9830192835723aa774975ffb299fd45801065,df22e02b6b37b8ac20e3acff6661e63fa8643afb952ed440fe2451aaaef2f7cf,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,26,157207,output-clearance-observation:building:8887:workstation:v19:memorial:157207,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157207:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157207:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157207:aggregate,1200,675586,a4228eb9aa33436435b4010fffb081f95ef20318d0e8cd965111bef2de04a963,36016f96f2e19e491f1b0cc37eba3447a7332ac0369a4641a41cb0ae2a01f7a0,93edd2c2369a35104e114890053996eaca93ff847e18060a2e6fb6525910dd4c,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,27,157208,output-clearance-observation:building:8887:workstation:v19:memorial:157208,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157208:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157208:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157208:aggregate,1200,675521,142e7570389dfc3aae2daff4521b9c5482cd71eee82f9db4a85d0db801de5c53,26371b5cfd59a558e8fb9c67a44aea7b61abc0dbde3fc1567d87c0938cc93ee7,e81a05be763747d57b159190ea56f59faee8ba679f1fc8ca6257d6a584f820b5,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,28,157209,output-clearance-observation:building:8887:workstation:v19:memorial:157209,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157209:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157209:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157209:aggregate,1200,675586,88175a2dde03a94790f118223a81154a89438dd62de3e9bca41add55afe2c026,b695d7e406c0729872032c0e75e515793bb1faa7721460b0f00055ea0b297176,2b9ea38107440e953703fa88ab39ea87b639fcee9feda60a19aa4d67610fd576,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,29,157210,output-clearance-observation:building:8887:workstation:v19:memorial:157210,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157210:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157210:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157210:aggregate,1200,675586,55e67cf8364c1eff92126e6aa7870cbfc0aea1787865cafea7c4fe5b02c647bf,f8a824a659c5121de71669043fe06406cd6c09b47d7bb5d40262b2f3aa899b6b,8806b3f00774cf287f020dea12dbb06604fe5e129996d534a5aba063abe732ea,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,30,157211,output-clearance-observation:building:8887:workstation:v19:memorial:157211,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157211:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157211:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157211:aggregate,1200,675521,4ab5ade607d90b5b1ee2b7e5cd55462fe5f69b53cb428ebbfdebd998efeee2f7,f31fa93698ef6124455eb414e4364c521e363b160be8ba263cda549dd2cef997,11bc7df3cc127185bf406e5471dba578a51a6ecfbf99b21d694106c5eed21c25,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8887,workstation:v19:memorial,31,157212,output-clearance-observation:building:8887:workstation:v19:memorial:157212,natural-facility:output-clearance-observation:building:8887:workstation:v19:memorial:157212:producer,natural-operation:output-clearance-observation:building:8887:workstation:v19:memorial:157212:recipe:0000,natural-batch:output-clearance-observation:building:8887:workstation:v19:memorial:157212:aggregate,1200,675521,d4d9b53a9712c8b4819567d7ed89c279d703c7d307686387f0d9ae06f4fcb2e9,abc50d1b841586de7050a27e04003907bf48e7cfccc6699f10e3a937a2d0d338,d7ad258a0f053b1a7f11b2689ae2c079677508148a2cf633c2ab79d208b02a86,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,0,157181,output-clearance-observation:building:8891:workstation:v19:pest-control:157181,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157181:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157181:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157181:aggregate,2300,675554,f2c99851785e27b12687a80065672e1408f39cf2f871ee07a8224d47475d4cb3,522bb2c65a52542d5def8b6c27ed5557cf46b1024884dfe3420fcf9b8618084c,3f6e7ac2e617a1b3680988210f7166a02ac2ebeb322a26a5d4388943e4d4a1df,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,1,157182,output-clearance-observation:building:8891:workstation:v19:pest-control:157182,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157182:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157182:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157182:aggregate,2300,675553,9e5f34f8ba53c87214290100be09eb28796345a353b90a404e5160773f054ba5,91dd3fdc8331c13e7d5cb369b7104354de8d5aeb5ea42fb5b9dc983421581873,bd166cd1e86219e27774bb270cda7471d7725851ff4495fa1aa5792da404520b,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,2,157183,output-clearance-observation:building:8891:workstation:v19:pest-control:157183,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157183:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157183:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157183:aggregate,2300,675554,93b9fe0d5baa2c1c0fb2085c6ddee491d8ebd831c8e14f87b31676239fbb94e7,f5f917a7fa59e37b6812bff758267769b7a108772c7673c306186c6d8bb0612a,26d32c29e36cd575d0c30e466d96319418bcb3b3276caef92a7da08473ca79ea,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,3,157184,output-clearance-observation:building:8891:workstation:v19:pest-control:157184,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157184:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157184:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157184:aggregate,2300,675553,52cd2cc855212201e8eadf7b9f0d965a926c6143f104cfc78f37605c6fe00ae2,1b5a43810eef6e4267a86c077c13f9ca51e491cf7af2088f5c780dfbfedb6902,0c44111afc6f922999059327bbe068c1465023c80e0e361de3781940c269dd7d,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,4,157185,output-clearance-observation:building:8891:workstation:v19:pest-control:157185,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157185:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157185:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157185:aggregate,2300,675554,16b1896cc33d9ba6c1fdccc4d8e828193f593f6cedd0a52adf1f50cbce09c43b,16bbfdad9302ad668b81931f5c18f9566e854d6672038d08b353d92d453572e5,0f8d0cbb143daf2dea4d7d5def68a6b7be8b5301a0c0d4d67e9a30bbff0fb001,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,5,157186,output-clearance-observation:building:8891:workstation:v19:pest-control:157186,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157186:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157186:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157186:aggregate,2300,675553,3902fa7f8d1d1f70224d145b9403189e69a1fe0648cac7aa6790bf4f813619c9,342535524a20e0d7132bfd52eefd98ca2d23ba19616cb7c4e4bbc8515a638861,90382c63c45ffb686a6e91e57c8d8b2dec2f04dd7817bb03bf9eb081771bbd9e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,6,157187,output-clearance-observation:building:8891:workstation:v19:pest-control:157187,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157187:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157187:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157187:aggregate,2300,675554,b456b748948d73d72bc81b66f5561645ef530b6cc72e0f34165ee7dfcc0b72bf,892129a55b5c1412494e28c1ea9a8a7b23975e9ea90547b92f5c1d9b2e7f52ed,248d6fb874ab30511629fa3b684d1de14e3dfdbd6e9c176ff45c3a9e9fc5fcb2,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,7,157188,output-clearance-observation:building:8891:workstation:v19:pest-control:157188,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157188:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157188:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157188:aggregate,2300,675586,367ff7d3be5325177817d7db40a274a6b756e8990340c366d459248d579662e4,011ac69d8596cf1916aaf71ae867ec0a3b51b128767268d3fbc761ea0819b4ad,3000090147324b0798f93e9ac501e39052ee2d60c407ff8938fb072e534c4ed6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,8,157189,output-clearance-observation:building:8891:workstation:v19:pest-control:157189,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157189:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157189:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157189:aggregate,2300,675554,8c00877f90b0f72b504594f991e5c6585f36cf0a9e1714d3e50ecf3aeb691495,c1754df7c1db52c14342556061ba8d4750ec83272970ce8f3c3c45609bfe2c08,0d02c79e0746371c558db93eacec559dcadd83a1440699d4c9309164007c5a37,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,9,157190,output-clearance-observation:building:8891:workstation:v19:pest-control:157190,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157190:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157190:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157190:aggregate,2300,675553,e80c6befcb0930e91bbf24b037e55aa5a87850dc09110e9e3e219bf8638c69e4,75be30b6cbe4a8476a92d4f0b0adc18b5eaa3cce529f5b15b7dd5761e23a460c,cff48e6459e1fbf2fa919ee907b39ea9ee233a9fd97772ef47755135fdc899aa,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,10,157191,output-clearance-observation:building:8891:workstation:v19:pest-control:157191,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157191:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157191:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157191:aggregate,2300,675554,6a58953458c0e647b091c4e532bb32f9b7c0919c8c5fad81f2d90f6479f9692d,c6ac90c39777ae737b3b45aa93466f984c0ba300d84b28c779ee64f6fca2bef4,0939728c1d77369f3d3c8cca0b0ba661ef97072f8adc76f5f8a5e4b8c3633ae3,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,11,157192,output-clearance-observation:building:8891:workstation:v19:pest-control:157192,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157192:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157192:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157192:aggregate,2300,675554,2f19e36c268dc80d78ee2b714097d9350b2295450515482be37fd4649a953dcf,3b8ba877d7997e3f8d476b0a6cb769244a31fee3e734040df336346cce373eec,d8cfb14be2da75eb30a802330fc9c7bd75e5891470e3e541155f7fd09d9c344c,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,12,157193,output-clearance-observation:building:8891:workstation:v19:pest-control:157193,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157193:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157193:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157193:aggregate,2300,675553,d850bc8b722828fb8e16ec837f995f03475d5b37c0349f1a126b4c15e3424c83,a3a285904e30d0fa0e8e6b5551d9e793d6a9a3c5bfdea2e32a41cab41bf1a73d,eb71f4ecdc1064d98928f0320146514f99a8cecd1360062a8cf548cbd8537d75,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,13,157194,output-clearance-observation:building:8891:workstation:v19:pest-control:157194,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157194:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157194:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157194:aggregate,2300,675553,7c057a2ea4f4fa798efc4505e9669139775cc5090d4438b0c5b14f3105bc7088,f65751e42fdf84307e85c8278f80db5c3b62b22959259e2f8b260d45150b9a62,a6ca7a86d31b22eb20f51019c7a7c9efea76faa8cc28f53cd14e0021dbbd973b,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,14,157195,output-clearance-observation:building:8891:workstation:v19:pest-control:157195,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157195:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157195:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157195:aggregate,2300,675554,55dc84d380582a616e6d3f27e3fa4bcef700dadc07945e407df5a1ecd7de4285,919a111b70a468412a7fae959d625400e40a9798dcbde0a9c57e937ace95b5d4,a8e74b34922c8fc68bc040d0d055e9cea863226ee4d446cf8e8091beaf5e2157,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,15,157196,output-clearance-observation:building:8891:workstation:v19:pest-control:157196,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157196:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157196:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157196:aggregate,2300,675554,d7fc150712be2fe55432409ff49503f93efc7807ee525581c25a91e19a2bd51f,61709606a3fc27a9ad0ae8bdcabd954ebf3a11f48f035923bfafd836b579277d,1f179c35e32e070d1dda6d00f401c33c3cc97da989979223dc32c4c257340502,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,16,157197,output-clearance-observation:building:8891:workstation:v19:pest-control:157197,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157197:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157197:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157197:aggregate,2300,675553,b05d32a8983f4994313c147141ca4461615ccaa1cc9f812af90b56a30a7b8a3e,c03b4bc0323858c48687b4d0fd06ec2b45cf5dad26e17863723f4dbcffe55319,c30fdd24532278beee70dfdf39b61ef8c98ece8eb746bed6e46ceda844c58715,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,17,157198,output-clearance-observation:building:8891:workstation:v19:pest-control:157198,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157198:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157198:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157198:aggregate,2300,675553,80b9813f37e5ccf2037cdfb933e5701f2c09436b56bf49819c53f1c389260625,6b49f474ea3427406ea889ffea01f9867e2012779c03f8dc354f78b3e2729565,3f37b28ccbd5637513c35511e22c654bf461fd5ab5b6894e5a8822ba08a8c702,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,18,157199,output-clearance-observation:building:8891:workstation:v19:pest-control:157199,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157199:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157199:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157199:aggregate,2300,675553,2449e44ee85a0f37e21ff5092d603704bc404f8fa149a90a72d1d96422058db2,d2167cd4aedbac8e00d7bf7560a5dbf23044b362e15cc0a24b55028df3c6ed82,d0b787147c17e2d7609e13b8fa5483036fffa4655ee52a8de899f3f085b328ac,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,19,157200,output-clearance-observation:building:8891:workstation:v19:pest-control:157200,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157200:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157200:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157200:aggregate,2300,675553,0469013f8579a2be0d52fcdb4e83892c2b6d9c0c3a58c8a9bd7edb9cdcaea89f,f3cd02805316b291705a1fcfbd345539bb171da16cb22f6a06f56fae6556d7fa,f35ff7e4af24f9679c5fe22ce98e32138aaa60bddf9e76707570f0f6dfcb1f61,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:8891,workstation:v19:pest-control,20,157201,output-clearance-observation:building:8891:workstation:v19:pest-control:157201,natural-facility:output-clearance-observation:building:8891:workstation:v19:pest-control:157201:producer,natural-operation:output-clearance-observation:building:8891:workstation:v19:pest-control:157201:recipe:0000,natural-batch:output-clearance-observation:building:8891:workstation:v19:pest-control:157201:aggregate,2300,675554,c5f039a0f80d56869fe889c995745bfb89f1e025fa9b93d9a4f202c956844635,8c585905efda56753dd6b635cf287b9792c9e42454d9beaaf6b1bd113a1e6b96,f5bec4d581a3e26ccd3b05e378a89ff04f032913c60870426980ae3d0e484604,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
